time,x,y,psi,u,v,r,throttle,rudder_angle_deg
46.74999999999948,132.0883810791121,44.66427682319475,0.7163672683338387,3.498332146259522,-0.003655377214852001,0.02348325197442193,0.8,35.0
46.79999999999948,132.22030565518415,44.779129033136215,0.7175418874219051,3.498289795251738,-0.004250708949161083,0.02349238176132714,0.8,35.0
46.849999999999476,132.35211320648386,44.89411235093835,0.7187169635775739,3.498247288124377,-0.004846864492448329,0.023501523113375982,0.8,35.0
46.89999999999947,132.48380357560802,45.00922668439201,0.7198924973805845,3.498204625117163,-0.005443842872681466,0.023510676060212333,0.8,35.0
46.94999999999947,132.6153766051227,45.12447194120767,0.7210684894121215,3.498161806466272,-0.006041643119669031,0.023519840630741654,0.8,35.0
46.99999999999947,132.74683213756268,45.23984802901511,0.7222449402547787,3.4981188324043644,-0.006640264264878212,0.023529016853143406,0.8,35.0
47.049999999999464,132.87817001543104,45.35535485536305,0.7234218504925228,3.4980757031606147,-0.007239705341256086,0.02353820475488323,0.8,35.0
47.09999999999946,133.00939008119863,45.470992327718875,0.7245992207106591,3.4980324189607437,-0.007839965383054232,0.02354740436272486,0.8,35.0
47.14999999999946,133.14049217730357,45.586760353468236,0.7257770514957962,3.497988980027049,-0.00844104342565664,0.023556615702741836,0.8,35.0
47.199999999999456,133.27147614615075,45.702658839914754,0.7269553434358126,3.4979453865784365,-0.009042938505410833,0.023565838800328923,0.8,35.0
47.24999999999945,133.40234183011137,45.818687694279696,0.7281340971198232,3.4979016388304505,-0.009645649659462182,0.023575073680213342,0.8,35.0
47.29999999999945,133.53308907152243,45.934846823701626,0.7293133131381465,3.4978577369953046,-0.010249175925591316,0.02358432036646576,0.8,35.0
47.34999999999945,133.6637177126862,46.05113613523607,0.730492992082272,3.497813681281913,-0.010853516342054604,0.02359357888251104,0.8,35.0
47.399999999999444,133.79422759586978,46.1675555358552,0.731673134544829,3.4977694718959205,-0.011458669947427598,0.023602849251138803,0.8,35.0
47.44999999999944,133.92461856330456,46.284104932447505,0.7328537411195547,3.4977251090397323,-0.012064635780451435,0.023612131494513747,0.8,35.0
47.49999999999944,134.05489045718576,46.40078423181744,0.734034812401264,3.497680592912545,-0.012671412879882134,0.02362142563418578,0.8,35.0
47.549999999999436,134.18504311967192,46.51759334068511,0.735216348985819,3.497635923710377,-0.013279000284342686,0.023630731691099933,0.8,35.0
47.59999999999943,134.31507639288438,46.63453216568595,0.7363983514700994,3.4975911016260968,-0.013887397032177938,0.02364004968560606,0.8,35.0
47.64999999999943,134.44499011890687,46.75160061337036,0.7375808204519728,3.4975461268494543,-0.0144966021613122,0.02364937963746838,0.8,35.0
47.69999999999943,134.57478413978492,46.868798590203404,0.7387637565302666,3.497500999567111,-0.015106614709109524,0.02365872156587477,0.8,35.0
47.749999999999424,134.70445829752543,46.986126002564475,0.739947160304739,3.4974557199626672,-0.01571743371223658,0.02366807548944594,0.8,35.0
47.79999999999942,134.83401243409614,47.10358275674695,0.7411310323760512,3.4974102882166944,-0.01632905820652815,0.023677441426244325,0.8,35.0
47.84999999999942,134.96344639142515,47.22116875895787,0.7423153733457403,3.497364704506763,-0.016941487226855085,0.023686819393782907,0.8,35.0
47.899999999999416,135.0927600114005,47.338883915317595,0.743500183816192,3.49731896900747,-0.0175547198069948,0.02369620940903376,0.8,35.0
47.94999999999941,135.22195313586948,47.45672813185948,0.7446854643906138,3.4972730818904725,-0.01816875497950415,0.023705611488436487,0.8,35.0
47.99999999999941,135.35102560663842,47.57470131452954,0.7458712156730091,3.4972270433245116,-0.018783591775594716,0.023715025647906444,0.8,35.0
48.04999999999941,135.47997726547194,47.69280336918613,0.7470574382681512,3.4971808534754447,-0.019399229225010424,0.023724451902842825,0.8,35.0
48.099999999999405,135.6088079540926,47.81103420159958,0.748244132781558,3.4971345125062725,-0.020015666355907458,0.02373389026813657,0.8,35.0
48.1499999999994,135.73751751418044,47.929393717451894,0.7494312998194669,3.497088020577168,-0.02063290219473644,0.023743340758178095,0.8,35.0
48.1999999999994,135.86610578737233,48.04788182233638,0.7506189399888101,3.497041377845505,-0.02125093576612681,0.02375280338686491,0.8,35.0
48.249999999999396,135.99457261526163,48.16649842175733,0.7518070538971906,3.496994584465885,-0.021869766092773368,0.02376227816760903,0.8,35.0
48.29999999999939,136.12291783939767,48.28524342112971,0.7529956421528579,3.496947640590168,-0.022489392195324975,0.02377176511334426,0.8,35.0
48.34999999999939,136.25114130128523,48.40411672577876,0.7541847053646845,3.496900546367498,-0.023109813092275326,0.02378126423653335,0.8,35.0
48.39999999999939,136.37924284238406,48.52311824093974,0.7553742441421433,3.496853301944332,-0.023731027799855777,0.023790775549174945,0.8,35.0
48.449999999999385,136.50722230410838,48.64224787175748,0.7565642590952838,3.496805907464467,-0.024353035331930194,0.023800299062810476,0.8,35.0
48.49999999999938,136.63507952782646,48.76150552328617,0.7577547508347103,3.4967583630690684,-0.02497583469989178,0.023809834788530833,0.8,35.0
